customer_zip_code_prefix,customer_city,customer_state,geolocation_lat,geolocation_lng,customer_count
13504,rio claro,SP,-22.392136581834077,-47.57768122006809,27
24130,niteroi,RJ,-22.879226893202652,-43.09157186572144,27
13450,santa barbara d'oeste,SP,-22.757882920125365,-47.41705497247527,27
4302,sao paulo,SP,-23.621975084279146,-46.636789523657406,27
88020,florianopolis,SC,-27.593757745225567,-48.544313757311976,27
30285,belo horizonte,MG,-19.916749422160827,-43.90182965852817,27
13042,campinas,SP,-22.94626727954731,-47.05049823985393,27
29167,serra,ES,-20.17952411178505,-40.25832209201949,27
68515,parauapebas,PA,-6.074386550627748,-49.90637044692308,27
9861,sao bernardo do campo,SP,-23.707693503963565,-46.58133168735307,27
34800,caete,MG,-19.8849004292492,-43.66495294562986,27
83260,matinhos,PR,-25.813132721140203,-48.5363046397346,27
21331,rio de janeiro,RJ,-22.87350715228709,-43.36567754387448,27
38700,patos de minas,MG,-18.595141030878885,-46.51867937098783,27
14055,ribeirao preto,SP,-21.15700584776457,-47.824920843296205,27
36800,carangola,MG,-20.73251603191775,-42.029943765152545,27
23520,rio de janeiro,RJ,-22.936255491866653,-43.661399065747545,27
13183,hortolandia,SP,-22.855032497056975,-47.213030019592104,27
70680,brasilia,DF,-15.784431863233904,-47.917045573510414,27
13905,amparo,SP,-22.710900736908858,-46.80139536275989,27
88101,sao jose,SC,-27.595232430148474,-48.617592337593344,27
13142,paulinia,SP,-22.782167915490536,-47.178161063769345,27
89460,canoinhas,SC,-26.17842967715644,-50.39172922868355,27
21021,rio de janeiro,RJ,-22.84207289300327,-43.265065434319375,27
20775,rio de janeiro,RJ,-22.894787607705087,-43.27754555337602,27
5409,sao paulo,SP,-23.557414360968973,-46.67498899407013,27
22041,rio de janeiro,RJ,-22.967673604620366,-43.19002828343284,27
1311,sao paulo,SP,-23.564504609380947,-46.652792655953206,27
96010,pelotas,RS,-31.77233288809363,-52.33919520280354,27
13418,piracicaba,SP,-22.725079692431567,-47.630333420285545,27
13033,campinas,SP,-22.90493675256665,-47.0970847230203,27
12460,campos do jordao,SP,-22.736719290555136,-45.58642608881505,26
6160,osasco,SP,-23.557419361355258,-46.81212888634085,26
38183,araxa,MG,-19.59656150595795,-46.9374884832494,26
38412,uberlandia,MG,-18.950237259905315,-48.309470659443285,26
31010,belo horizonte,MG,-19.915080965134134,-43.917558395580826,26
19400,presidente venceslau,SP,-21.8742882795038,-51.84496960410871,26
13181,sumare,SP,-22.84119404823571,-47.19169320126285,26
13049,campinas,SP,-22.94823833181119,-47.08004442285132,26
38300,ituiutaba,MG,-18.976355251995518,-49.46297455530933,26
39403,montes claros,MG,-16.75272520535767,-43.87182429520995,26
92310,canoas,RS,-29.91622996554467,-51.18816017725101,26
9710,sao bernardo do campo,SP,-23.710466484131672,-46.548939650481294,26
9751,sao bernardo do campo,SP,-23.691384626217896,-46.54373229668177,26
22030,rio de janeiro,RJ,-22.965586191842657,-43.18405306861811,26
91787,porto alegre,RS,-30.157486153891497,-51.15654975984019,26
38200,frutal,MG,-20.02737817547669,-48.93350958851245,26
95800,venancio aires,RS,-29.61111067145766,-52.193313555031075,26
4195,sao paulo,SP,-23.65724198521615,-46.612830839593656,26
5171,sao paulo,SP,-23.477638371873425,-46.74921995719644,26
13870,sao joao da boa vista,SP,-21.973167687922786,-46.79459474749641,26
35501,divinopolis,MG,-20.16210914638635,-44.90191602362891,26
9271,santo andre,SP,-23.641860793712095,-46.5007280723824,26
35460,brumadinho,MG,-20.13944080447951,-44.17686088474677,26
9190,santo andre,SP,-23.6739154838235,-46.5381574228735,26
89600,joacaba,SC,-27.172115507742987,-51.50903852507784,26
11420,guaruja,SP,-24.008101778173316,-46.27200201394743,26
81050,curitiba,PR,-25.490559269496057,-49.30202735573883,26
9450,rio grande da serra,SP,-23.745624893916588,-46.39462033694684,26
9310,maua,SP,-23.670348459035758,-46.45122585319371,26
71070,brasilia,DF,-15.832786657811656,-47.94636739374683,26
35170,coronel fabriciano,MG,-19.506713154390685,-42.628614039650095,26
42700,lauro de freitas,BA,-12.88379843495981,-38.31373848145942,26
13186,hortolandia,SP,-22.889982360458344,-47.19898012005198,26
88025,florianopolis,SC,-27.577633618626653,-48.53548299095489,26
97700,santiago,RS,-29.186543626128145,-54.867516055696015,26
35960,santa barbara,MG,-19.961677660888395,-43.41034926077617,26
12030,taubate,SP,-23.032142161173525,-45.57046127271817,26
13041,campinas,SP,-22.919581236170725,-47.05723143749277,26
21220,rio de janeiro,RJ,-22.849422868592246,-43.31350882748824,25
8253,sao paulo,SP,-23.549136139521046,-46.43942597939031,25
13225,varzea paulista,SP,-23.226758388259334,-46.84494451524311,25
9195,santo andre,SP,-23.67636972794609,-46.514627329509395,25
6365,carapicuiba,SP,-23.55294610347221,-46.85082344930689,25
9330,maua,SP,-23.662298503303166,-46.42169512048245,25
13091,campinas,SP,-22.877397525375304,-47.02946851223153,25
18071,sorocaba,SP,-23.46300549914994,-47.502616746908714,25
18120,mairinque,SP,-23.53650295835299,-47.18889011605326,25
13481,limeira,SP,-22.600004259281896,-47.40712858731964,25
78600,barra do garcas,MT,-15.878862656849224,-52.27357365971645,25
7170,guarulhos,SP,-23.431867474054958,-46.434923088301026,25
13482,limeira,SP,-22.579985822110903,-47.42866004567683,25
13486,limeira,SP,-22.565964761592497,-47.38380603235934,25
9560,sao caetano do sul,SP,-23.632642413705778,-46.55438133370326,25
35588,arcos,MG,-20.288301513728257,-45.541300693446196,25
88070,florianopolis,SC,-27.591470778485867,-48.58315671583112,25
72220,brasilia,DF,-15.831954352347962,-48.107783866861354,25
9530,sao caetano do sul,SP,-23.621542891813707,-46.57510268453866,25
36200,barbacena,MG,-21.227355100370914,-43.77268466098553,25
21920,rio de janeiro,RJ,-22.79811558143935,-43.19569772270941,25
17511,marilia,SP,-22.179141091683242,-49.95694812195039,25
14030,ribeirao preto,SP,-21.188418727804688,-47.82938435475035,25
30620,belo horizonte,MG,-19.983319169326872,-44.0013738632822,25
31160,belo horizonte,MG,-19.878923245107323,-43.931504978901216,25
38550,coromandel,MG,-18.47627421500296,-47.19682128916466,25
16901,andradina,SP,-20.894498796276807,-51.37393891769426,25
96200,rio grande,RS,-32.03464709881218,-52.097201592173086,25
96211,rio grande,RS,-32.04029057026779,-52.11623226138782,25
30535,belo horizonte,MG,-19.923884704317416,-43.99145877560749,25
31130,belo horizonte,MG,-19.891961626002015,-43.942380636668084,25
12630,cachoeira paulista,SP,-22.665773825235462,-45.00905168465506,25
22440,rio de janeiro,RJ,-22.984439128577424,-43.22151271315892,25
14810,araraquara,SP,-21.78007637120952,-48.15914226625744,25
30570,belo horizonte,MG,-19.95806136130547,-43.97891108299589,25
29160,serra,ES,-20.236215492570285,-40.27203665640389,25
88132,palhoca,SC,-27.646892846781906,-48.68054504487325,25
95590,tramandai,RS,-30.005360772726835,-50.14976807414613,25
12570,aparecida,SP,-22.851231225609038,-45.24664690995327,25
13025,campinas,SP,-22.89838731739939,-47.051640547454824,25
1230,sao paulo,SP,-23.536310405918027,-46.65711200863413,25
30840,belo horizonte,MG,-19.890277616721733,-43.999366397670606,25
78200,caceres,MT,-16.06438232943728,-57.68804700926159,25
23092,rio de janeiro,RJ,-22.87085601200714,-43.54384874896292,25
22720,rio de janeiro,RJ,-22.918167419985295,-43.38651552844117,25
39800,teofilo otoni,MG,-17.85441483001937,-41.508669774560204,25
9080,santo andre,SP,-23.640443596560736,-46.54174227300769,25
90620,porto alegre,RS,-30.049924834136867,-51.20192263924164,25
12237,sao jose dos campos,SP,-23.243574103583633,-45.91359768380582,25
9950,diadema,SP,-23.683536618616532,-46.58651864788763,25
39860,nanuque,MG,-17.844081255954336,-40.34915577347187,25
9541,sao caetano do sul,SP,-23.620205690144598,-46.56414467348052,25
21221,rio de janeiro,RJ,-22.84606476402831,-43.31053536227519,25
4844,sao paulo,SP,-23.751069522562037,-46.701769110820386,25
96015,pelotas,RS,-31.762679492581828,-52.3383354860887,25
74823,goiania,GO,-16.715397174014264,-49.2596197984511,24
13098,campinas,SP,-22.81624790075628,-47.022836518501535,24
36025,juiz de fora,MG,-21.77536799497986,-43.353964706773304,24
22051,rio de janeiro,RJ,-22.972873846317363,-43.19052130370873,24
8490,sao paulo,SP,-23.573100861060325,-46.415395875191386,24
22420,rio de janeiro,RJ,-22.985312022606553,-43.20414276378719,24
37900,passos,MG,-20.719638211559776,-46.604848528571765,24
8780,mogi das cruzes,SP,-23.520213894289633,-46.17732269163664,24
14140,cravinhos,SP,-21.339319962321323,-47.737352556997614,24
8330,sao paulo,SP,-23.613843837563973,-46.46727522958676,24
23060,rio de janeiro,RJ,-22.896089584185965,-43.59889671190928,24
29166,serra,ES,-20.188079675277496,-40.241697762995486,24
97300,sao gabriel,RS,-30.336434008509347,-54.32365439442601,24
13417,piracicaba,SP,-22.73987798156068,-47.63618969875937,24
8830,mogi das cruzes,SP,-23.51562982228005,-46.1411121720396,24
13825,holambra,SP,-22.633046009436132,-47.05260391223774,24
12244,sao jose dos campos,SP,-23.198979411325496,-45.943170855800524,24
78300,tangara da serra,MT,-14.615108078258483,-57.51478343819719,24
14780,barretos,SP,-20.556279636011343,-48.57186491314685,24
78455,lucas do rio verde,MT,-13.066932709409706,-55.932542791808785,24
40285,salvador,BA,-12.988918879886926,-38.48811019919628,24
13024,campinas,SP,-22.892119186598126,-47.05458135882981,24
38405,uberlandia,MG,-18.892698009109008,-48.24993989716173,24
42850,dias d'avila,BA,-12.613381623293343,-38.30107302440003,24
44700,jacobina,BA,-11.185948677999658,-40.50983477395643,24
38500,monte carmelo,MG,-18.73255318535424,-47.49636761511996,24
31260,belo horizonte,MG,-19.860206725178603,-43.9407347369121,24
99500,carazinho,RS,-28.29124464593789,-52.79025576343903,24
9580,sao caetano do sul,SP,-23.642770217266175,-46.57208010294454,24
5410,sao paulo,SP,-23.555368925356014,-46.677209571939315,24
22010,rio de janeiro,RJ,-22.96271293881479,-43.170810782953595,24
86300,cornelio procopio,PR,-23.181161077296654,-50.64960783251922,24
22261,rio de janeiro,RJ,-22.95721825808972,-43.200260609059356,24
84600,uniao da vitoria,PR,-26.230550326532917,-51.08592558853442,24
28540,cordeiro,RJ,-22.027256822202872,-42.36626102797319,24
23585,rio de janeiro,RJ,-22.924510509727508,-43.63529705731422,24
30710,belo horizonte,MG,-19.913379943766742,-43.958701894762946,24
95700,bento goncalves,RS,-29.17034521546987,-51.51583265028797,24
47800,barreiras,BA,-12.144745694647174,-44.991236805863146,24
8710,mogi das cruzes,SP,-23.522840094345344,-46.1955458411618,24
9240,santo andre,SP,-23.629487050309788,-46.52414775441366,24
34006,nova lima,MG,-19.98048628881467,-43.93981496058217,24
85501,pato branco,PR,-26.226411667052986,-52.67454717796045,24
85601,francisco beltrao,PR,-26.080628132861357,-53.05355217451234,24
7130,guarulhos,SP,-23.442492952750705,-46.52064044471617,24
89500,cacador,SC,-26.778194551827706,-51.01186246927614,24
15385,ilha solteira,SP,-20.42888720023577,-51.34047020675736,24
13184,hortolandia,SP,-22.87028331384691,-47.21241406363177,24
20231,rio de janeiro,RJ,-22.91259168660638,-43.18629265033459,23
13076,campinas,SP,-22.88170855771708,-47.050464266947195,23
93010,sao leopoldo,RS,-29.766631434346724,-51.14696838432699,23
12225,sao jose dos campos,SP,-23.190566148375837,-45.796100343632865,23
4304,sao paulo,SP,-23.627064454143635,-46.63665166742413,23
9811,sao bernardo do campo,SP,-23.727016656204928,-46.56057269276538,23
22020,rio de janeiro,RJ,-22.965453849156813,-43.17847566804375,23
22040,rio de janeiro,RJ,-22.968389299018032,-43.1849944726417,23
21941,rio de janeiro,RJ,-22.8338340042933,-43.24885668973881,23
15990,matao,SP,-21.6048047700843,-48.36556109601182,23
13566,sao carlos,SP,-21.999484484661423,-47.88750366919187,23
18170,piedade,SP,-23.715944600804164,-47.4142318899136,23
29163,serra,ES,-20.2181376576319,-40.24297180111903,23
58038,joao pessoa,PB,-7.105146304157038,-34.834452360777874,23
12942,atibaia,SP,-23.122809182908796,-46.560050093984486,23
64049,teresina,PI,-5.068139262933195,-42.78868774913422,23
7176,guarulhos,SP,-23.40962038329087,-46.386426159871945,23
75830,mineiros,GO,-17.557090737968647,-52.550319924465285,23
13059,campinas,SP,-22.942673177094182,-47.15320354544112,23
13209,jundiai,SP,-23.181061781834313,-46.90364327848254,23
9920,diadema,SP,-23.681661597834157,-46.62333330778583,23
11020,santos,SP,-23.968456147951258,-46.305470073272346,23
88495,garopaba,SC,-28.038737678812907,-48.631463327998624,23
9130,santo andre,SP,-23.68944462791478,-46.50501034876413,23
13215,jundiai,SP,-23.169668058717317,-46.88671516416495,23
8717,mogi das cruzes,SP,-23.539784850233072,-46.19090421090354,23
13940,aguas de lindoia,SP,-22.477153463969263,-46.61937324894832,23
51021,recife,PE,-8.125612939450031,-34.902732200291226,23
6436,barueri,SP,-23.53770033773888,-46.8888839245842,23
13207,jundiai,SP,-23.201341019308913,-46.887848147639055,23
71060,brasilia,DF,-15.834368774038428,-47.982749017683275,23
9321,maua,SP,-23.648730193239793,-46.43630674015864,23
9320,maua,SP,-23.66003087272816,-46.44151148849927,23
21341,rio de janeiro,RJ,-22.882442915756783,-43.349470070284454,23
85884,medianeira,PR,-25.29320167334103,-54.095134218967516,23
11410,guaruja,SP,-23.995219204417705,-46.259723485348914,23
21250,rio de janeiro,RJ,-22.824619091439565,-43.30674667488387,23
66095,belem,PA,-1.436809214433568,-48.45544744997613,23
22740,rio de janeiro,RJ,-22.92625659532195,-43.35975777828106,23
8790,mogi das cruzes,SP,-23.528928233255044,-46.17165148842832,23
8270,sao paulo,SP,-23.56118590462289,-46.461300810486975,23
27525,resende,RJ,-22.47945755126941,-44.497006003882944,23
71020,brasilia,DF,-15.817341154889995,-47.97384491307564,23
28400,sao fidelis,RJ,-21.646291351876275,-41.75133524307317,23
9180,santo andre,SP,-23.693393193642333,-46.5231844164656,23
27910,macae,RJ,-22.373834700585952,-41.78067437668943,23
23045,rio de janeiro,RJ,-22.916840745702153,-43.56234010712124,23
12245,sao jose dos campos,SP,-23.19800832733373,-45.88888771264313,23
95200,vacaria,RS,-28.505974693406692,-50.93824129882797,23
4045,sao paulo,SP,-23.61866620197685,-46.639582867790025,23
1224,sao paulo,SP,-23.54177865147579,-46.65242233963953,23
19470,presidente epitacio,SP,-21.773562635668824,-52.115709937410585,23
19600,rancharia,SP,-22.229310649130582,-50.894681271077815,22
12970,piracaia,SP,-23.0558608520058,-46.359235959126025,22
5415,sao paulo,SP,-23.56265442017587,-46.683853534109964,22
88063,florianopolis,SC,-27.68168782191656,-48.49077351666238,22
13026,campinas,SP,-22.912451674236532,-47.04911549910744,22
39480,januaria,MG,-15.483420529424647,-44.379894155549685,22
4144,sao paulo,SP,-23.6191196479635,-46.638892604708964,22
4119,sao paulo,SP,-23.596803948794257,-46.63462180317357,22
9185,santo andre,SP,-23.682941244718187,-46.535487439084875,22
37600,cambui,MG,-22.61187390884463,-46.058156568941314,22
97010,santa maria,RS,-29.68434895692012,-53.813803244861695,22
30220,belo horizonte,MG,-19.940114849442466,-43.919580245143244,22
14401,franca,SP,-20.528619284338824,-47.38740999652929,22
22431,rio de janeiro,RJ,-22.98284371340203,-43.224740007201746,22
8021,sao paulo,SP,-23.50014237012941,-46.43458554897361,22
87013,maringa,PR,-23.42248646391639,-51.938405087888434,22
24320,niteroi,RJ,-22.902823180776025,-43.05085812937721,22
24315,niteroi,RJ,-22.901684792085458,-43.06891496088816,22
8210,sao paulo,SP,-23.53699921187588,-46.44959406372339,22
36240,santos dumont,MG,-21.459831186137794,-43.552261428745815,22
18025,sorocaba,SP,-23.515612441573655,-47.44346053722513,22
24342,niteroi,RJ,-22.937391616620623,-43.022146384113576,22
13058,campinas,SP,-22.951786190276994,-47.183933068148264,22
8150,sao paulo,SP,-23.518635254069054,-46.41380664707032,22
8223,sao paulo,SP,-23.52685922041741,-46.471072057762875,22
39560,salinas,MG,-16.164330348585707,-42.293253501472705,22
90430,porto alegre,RS,-30.0297019753662,-51.20251936491882,22
27281,volta redonda,RJ,-22.49880222714304,-44.10490736469649,22
32670,betim,MG,-19.959986386151826,-44.171243584447936,22
4551,sao paulo,SP,-23.594701546336665,-46.68729881009804,22
9550,sao caetano do sul,SP,-23.617424303036877,-46.55188178218847,22
2611,sao paulo,SP,-23.467790322895212,-46.64820626081536,22
36880,muriae,MG,-21.130015778682374,-42.36814522541781,22
13806,mogi mirim,SP,-22.420002291515978,-46.96800110638154,22
84500,irati,PR,-25.474093335032038,-50.65035940195514,22
6236,osasco,SP,-23.510107869522784,-46.78735481666445,22
6330,carapicuiba,SP,-23.555518450847483,-46.82833863237436,22
35502,divinopolis,MG,-20.129694827268008,-44.89107243262476,22
13188,hortolandia,SP,-22.89820867762602,-47.237755899494985,22
31910,belo horizonte,MG,-19.869927909222344,-43.919706450313775,22
4516,sao paulo,SP,-23.60474408402971,-46.669288711338574,22
22725,rio de janeiro,RJ,-22.91150171276762,-43.37652610722419,22
22730,rio de janeiro,RJ,-22.920002522357752,-43.3695754073506,22
18051,sorocaba,SP,-23.518036151648534,-47.50354677182044,22
46100,brumado,BA,-14.205460464439602,-41.671112056820846,22
35530,claudio,MG,-20.437204870235007,-44.76203405975947,22
13061,campinas,SP,-22.91127562068369,-47.11467894844891,22
22021,rio de janeiro,RJ,-22.96571567280818,-43.178905752541766,22
35540,oliveira,MG,-20.698563939792177,-44.82676038665832,22
87200,cianorte,PR,-23.65598596315669,-52.609666035383164,22
9781,sao bernardo do campo,SP,-23.7251428867405,-46.53423288763666,22
35650,pitangui,MG,-19.684235018418942,-44.89175789294177,22
13275,valinhos,SP,-22.98031162983633,-46.98526687545999,22
22031,rio de janeiro,RJ,-22.966933621230865,-43.18792165085605,22
76820,porto velho,RO,-8.757220310311663,-63.8749300232889,22
18540,porto feliz,SP,-23.21199047441578,-47.52209837709137,22
62800,aracati,CE,-4.566714237937559,-37.76420388407891,22
99150,marau,RS,-28.445913394643156,-52.20283767459886,22
97050,santa maria,RS,-29.68943650014343,-53.79833260135035,22
38440,araguari,MG,-18.652644433692657,-48.192235480006914,22
14060,ribeirao preto,SP,-21.140509358148126,-47.8148521160312,22
66055,belem,PA,-1.4445041744248075,-48.48446990449775,22
8440,sao paulo,SP,-23.533543038836097,-46.410417837965745,22
22080,rio de janeiro,RJ,-22.98466377656021,-43.192528449128396,22
22411,rio de janeiro,RJ,-22.981944699776772,-43.202413135708234,22
